id,text
419,"meme politik juga kadang bukan karena politik, contoh oknum bapak-bapak yang ternama joget-joget. lucu nya karena tingkah bapak-bapak dan juga orangnya terkenal, jadi tidak ada kaitan politik melainkan karena oknum bapak ini memang terkenal aja jadi dijadikan lah meme. buktinya? ada yang ngebuat meme politik padahal beliau yang ngebuat meme aja gak tau itu orang ada kaitannya sama politik, karena terkenal dan terus lucu. bisa dibilang cari perhatian dan memanfaatkan meme dari orang yang dikenal ini cukup sering terjadi."
420,"Ini bukan meme untuk membuat mu ketawa, ini termasuk memedark, 🗿🗿"
421,"Klo di Usa, Presiden nya malah jdi gaming 😂 contoh nya Obama gaming,Biden gaming, trump gaming. Beda halnya yang di indo 🗿"
422,"Anda belum lihat SKIBIDI BIDEN  

💀💀💀💀"
423,"ini bkan becandaan lg tp udh penghinaan. wajah org tanpa seizinnya kok di bikin meme aneh2 lucu ngak, ngeselin iya, udh gitu org penting pula dah ampe kyak hilang wibawa pak presiden. nanti di laporin koar2 ""penindasan rakyat kecil"""
424,Keknya ga bisa klo di meme krn kurang cocok sama karakter Mr Joe klo Trump kan emang sanguin. Mending support beasiswa dan umkm di AS full😅
425,Lagian asal bule di masukin timnas ..cari dong bule yg punya skil tingkat tinggi dalam permainan sepak bola
426,"Setidaknya hargai mereka yang sudah mau membela timnas walau hasilnya diluar ekspetasi. Saat itu zaman dualisme orang yang sok tahu sepak bola dan mereka mengorbankan pemain klub, timnas dan asing yang kala itu banyak yang hidupnya terlunta-lunta karena gaji tidak dibayar."
427,"Kita harus hargai pemain2 belamda yg sudah membela Indonesia, walaupun dicap terburuk bagiku itu sudah lalu. Kita tatap sekarang untuk mensupport yg mau membela garuda sekuat tenaga sebagai Indonesia."
428,Pemain ga ada yg buruk yg buruk tuh pssi nya karna d negara indonesia yg paling berkembang tuh korupnya d bidang apa pun... turun temurun😂😂😂😂😂
429,"Dulu kita naturalisasi pemain untuk kelas AFF aja, skrg kita masuk di era naturalisasi untuk kelas piala asia dan kualifikasi WC dan bisa nembus target"" yg dulu mustahil dicapai pelatih"" local pride. Bukan bilang pemain lokal jelek, tapi harus diakui klo permainan sepakbola kita dari dulu monoton passing crossing bukan passing moving passing. Oiya stop juga panggil mereka pemain naturalisasi karena naturalisasi hanya proses bukan nama yg melekat pada pemain itu, untuk pemain lokal juga harusnya bisa termotivasi dari pemain"" kelas eropa ini jadi nanti bisa bersaing masuk ke timnas bukan malah ngebacotin mereka, mereka terpilih karena kualitas dan mentalitasnya."
430,"Gaes... udah donk. Banyak nyamuk yg mati krn tepuk tangan.
Jangan banding2kan dulu dan sekarang, jangan terlalu menyanjung, jangan terlalu over confident. Sewajarnya aja.
Terlalu menyanjung, berujung hujatan saat kalah.
Kita dukung kemajuan timnas dgn cara mengangkat semangat mereka tanpa perlu menginjak pendahulunya."
431,"Grade A??? Cuy, pemain naturalisasi kita skg masih grade C/D di level eropa kali 😂😂😂😂 sembarangan lu bikin content 😂😂"
432,"Mao gw mah ya udah kaga pernah maen bola ngerti bola juga kaga,udah diem aja apa ya gausah nyinyir sono sini 🤦‍♂️🤦‍♂️🤦‍♂️"
433,"Kali ini Rocky Gerung keliatan dungunya.. Tolong bedakan pemain naturalisasi & diaspora.. didalam tubuh mereka mengalir darah Indonesia, tidak perlu tunggu 5 thn tinggal di Indonesia untuk jd WNI.. berbeda dgn Christian Gonzales butuh 5 thn untuk jd WNI.. itu baru naturalisasi.."
434,Gw suka channel yg ky gini..  ngasih potongan video2 nya..  jd ga di bikin narasi ky channel lain yg malah banyak ngasih hoax😅👍👍👍😊
435,"Apakah anda tidak malu? Kalau anda mengalahkan anak anda sendiri, karena mental anak ini blm stabil, ya semoga saja Indonesia semakin MAJU, amin #TIMNAS INDONESIA 🎉🎉🎉"
436,"Indonesia masih lebih baik dari pemain"" Asean lain nya. 
Indonesia mampu masuk final bahkan 🏆juara AFF tahun ini. Pemain naturalisasi negara lain bln tentu mampu melampaui timnas. GARUDA OPTIMISTIS TETAP SOLIT 
💪"
437,"mayoritas supporter timnas skrng gk trlalu berekpektasi lbih trhadap timnas untuk piala aff, jdi walaupun gk lolos grup gak trlalu masalah. ttpi ttep disupport penuh oleh supporter garuda. 

Bravo Garuda!! Bravo Indonesia!! 👏👏👏👏 💪😁👍"
438,Buat pak ganjar tolong g usah ke PD an dpt polling tinggi ...ditempat q km cm dpt jatah 10% suara & sisanya 90% suara paslon 02 ma 01 suara aja ..sebenernya bkn km yg salah tp partaimu yg bmasalah...jd g perlu ambisius 😂😂😂
439,"Kenapa jadi demen liat cak Imin ya, wajahnya sumeh, baru liat orangnya udah mau ketawa ... Semangat terus ya Cak ... belajar singkatan singkatan, jangan maen slepetan mlulu ... ☝️"
440,"Dan Jangan lagi mudah terpancing sm capres yg lip service & hanya pintar bermain kata². 
Selama ini rakyat telah banyak dibuai dg kata²/janji² manis yg menyakitkan perut. Krn sesudahnya realitanya beda jauh dg janji.
Rakyat membutuhkan pemimpin yg tdk korup.
Kesengsaraan rakyat selama ini krn ulah pejabat² korup. APBD & APBN digerogoti tikus²berdasi.
Pilihlah calon yg mapan, sederhana tapi jujur dan jelas track recordnya shg peluang korupnya minim."
441,"Di mana hati nurani dan akal sehat kalian, sementara kecurangan , korupsi dan nepotisme serta ketidak adilan sudah nampak jelas di depan mata. Ayo buka mata dan hati kalian karena apapun yg kalian lakukan akan kalian pertanggung jawabkan kelak d hadapan tuhan semesta alam.
Disini saya tidak ingin mempengaruhi atau menjelekan siapapun tapi saya mengajak seluruh kalangan masyarakat Indonesia membuka mata dan pikiran, janganlah di butakan oleh gimmick atau pencitraan yg d buat oleh buzzer yg memanfaatkan kepolosan masyarakat Indonesia.
Ayo kita doakan pemilu yg jujur dan adil , siapapun presidennya saya berharap memberikan perubahan dan keadilan bagi bangsa.
Dan saya harap semoga orang yg tidak mau membuka mata hatinya atau sengaja menutup mata hatinya tidak menyesal di kemudian hari ☺️"
442,"Ahhhhhhhh...

Harus nyoblos.... jgn golput katanya... tpi sampai detik ini blm ada 1pun Presiden Indonesia yg bisa menyelesaikan kasus KNALPOT BERISIK !!! 😤😡😤😡😤😡"
443,"Perubahan negri yg hakiki hanya dapat dimulai prosesnya saat warganya telah berubah.

Bila dlm pemilu:
🙃Malah warganya jadi berpengetahuan yg tdk benar,
🙃Malah menjauhi keilmiahan,
🙃Malah membenarkan sesuatu tanpa perhatikan persyaratan utk dapat dinyatakan benar ataupun bahkan malah tdk mengerti persyaratan untuk dpt dinyatakan benar,
🙃Malah meyakini yg bengkok sebagai firmanNya yg murni,
hanya karena adanya hak mempengaruhi dlm kebebasan dukung mendukung....

👻👻Maka perubahan kehidupan di negri tersebut tidak akan pernah terjadi menuju yg lebih baik bagi mayoritas maupun semuanya, dan tidak akan pernah meraih ridhaNya dijauhiNya dari bencana alam👻👻"
444,Si asem sulfat mau ngomong apa coba besok pas debat bisa jawab apa mau kabur 😂😂
445,"Saya masih ingat dulu sekeluarga nonton debat pemilu ini, bersama almarhum bapak abdul kadir wahid😢, dulu bapak saya dukung anis, mamak saya ganjar, saya dan 2 kk perempuan saya prabowo, tidak kerasa waktu sudah berlalu begitu cepat, dulu bapak masih bisa jalan, sholat jumat, namun sayang tahun ini tanggal 11 oktober 2025 jam 23:20+ malam meninggal oleh stroke di rs, stroke nya hari minggu 5 oktober sekitar jam 14:10+, waktu terasa cepat sekali ya bapak, buat kalian yang orang tua nya 2 2 nya masih ada tolong sayangi ortu kalian sebelum kalian menyesal seperti saya, setiap saya dimarah mama saya dulu bapak saya tolongin tapi giliran bapak saya dimarah saya mau tolong tpi mama marah😢 bapak tenang tenang ya disana, mohon doa nya buat almarhum abdul kadir wahid"
446,"TVRI saking gak ada iklan nya di tv. Eh di ytb kebangetan 😅 iklan nya bejibun , kwtagihan yah ada iklan"
447,"1:30:00 Waktu kampanye periode lalu saya dukung banget pak prabowo tapi sekarang kok kesannya malah menjatuhkan ya. Pendapatnya tidak bersubstansi, malah seolah mengatakan ga ada masalah demokrasi😂 Saya datang kesini dengan netral sama sekali belum berpihak kemanapun tapi setelah ini yang jelas saya ga akan milih pak prabowo."
448,anjir pinter banget aniesssss 😂😂😂
449,"Setelah mengikuti debat ini, saya merasa ada ketidakpastian yang muncul terkait dengan program kerja PRAGIB. Meskipun saya telah mencermati dengan seksama, namun beberapa aspek tampaknya masih memerlukan klarifikasi lebih lanjut"
450,"PRAGIB kok keliatan seperti kebingungan yaa saat mengikuti debat pertama. Wah wah wah, masih debat aja bingung, apalagi nanti saat memimpin yaa"
451,Program kerja PRAGIB apa aja sih? Kok keknya cuma meneruskan dari yg sebelum sebelumya. Ga ada trobosan baru. Jadi ga yakin deh
452,"Ga yakin deh klo pilih PRAGIB. Udah 2x nyalon, kalah terus hehe"
453,"Ngk kebayang deh apa jadi nya nasib indonesia jika ada di tangan pasangan pragib, moga aja mereka ngk menang"
454,"Prabowo ini tipe orang yang mudah emosional dan visi misinya pun banyak blundernya, saya khawatir jika PraGib menang nantinya hanya membawa janji2 manis saat kampanye,,,bahaya Tah,,, saya Lebih dukung Anis aja yg jelas visi misinya dan cerdas penuh wawasan"
455,Sekarang baru paham kenapa pak prabowo gagal jadi presiden padahal sudah dua kali maju jadi capres dan emang kurang cocok jadi presiden
456,Kesini gara gara tugas🗿🗿🗿
457,"revan 
(X.6)
uda nga sabar pengen nyoblos taun depan"
458,"Virdo (X.6) 
Lagunya sangat keren sekali, mantap👍✌✌"
459,"Varo X6 
Lagu nya lumayan bagusss kurang enk dikitttt😅"
460,"CMIW.  Ini menurut saya bukan jingle, tapi Mars. Sekelas Coklat dan KPU kok gak bisa bedain ya?"
461,Wah Vibes lagu Cokelat nostalgic banget 😊
462,"Maaf ya saya kritik kinerja KPU khususnya bagian sosialisasi.. Apa gak malu sama hasil kerjanya ya? 10bulam buat jingle yg nonton cuma 800rbu 😅 kalah sama video receh 1hari aja bisa berjta2 viewers.. Harusnya pekerjakam orang yg bisa mensosialisasikan jingle ini sampai trending , malu lah ini acara hajat besar negara 5 tahun sekali lo.. 

maaf saya kritik masalah ini karna Hasilnha sangat mengecewakan sekali.. Kalau mau tanya solusi biar bisa trending balas komentat saya ini 🙏"
463,Aq suka .... Tp kenapa aq ga bisa2 ngikutin nadanyaaa 😭😭😭
464,Gua kesini karena mau pelantikan belum apal🗿
465,"Denger lirik dan aransemennya bikin menintikan air mata, bagus banget! Keren! Jingle pemilu paling bagus menurut saya. Vibesnya dapet. Mudah2an pemilu 14 februari 2024 dilancarkan, dimudahkan berlangsung baik tanpa ada satu hambatan apapun..❤"
466,"Jujur epic momennt bangett, moment transisi ke para mantan² presiden & wakilnya itu pake konsep moonknight 🔥 Damnn! 
ga perlu di raguin lagi seorang yang ngedirect vdiio ini one and only, izin kak @chandraliow 🙌🏻😯😮 absolute project 🔥🔥"
467,"Gue nyariin video yg jelang sehari pilpres, trus isi video nya nyaranin buat gak milih Prabowo itu judulnya apa yaa, di history yutub gua tiba2 ilang njirrr... Penasaran bgt"
468,Pdip kuat ya gaesss..yg blg banteng nyungsep 2024 lg masuk goa sambil nangis di pojokan😅
469,Makasih sudah memberi foto untuk menjadi stiker 🗿
470,Sama cok gua juga ketawa gak tahan ampw gua jungkir balik cokkkk anjay sleebew 😂😂😂😂😂😂😂😂😂😂😂
471,Paling lucu sih kak ros kepleset sih😂😂😂😂😂 lucu banget jir ketawa😂
472,"Mending sekarang lah, upin ipin jaman dulu emang seru tapi bagi anak jaman sekarang itu gampang terhipnotis kayak misal lu punya adek terus lo bilang ""an****"" nah adek lo ikutan itu tu, Lagian ya upin ipin masuk kr kategori kartun anak anak jadi wajar di ganti emg lu mawu anak kecil main shotgun terus tembak tembak dor dor booyah?"
473,Deg-degan kan gw bjirrr😭
474,Annjjjjjjjiirrrrr ngakak 🤣🤣🤣😭😭
475,bang aku kangen. Lanjut tim. skbidi😢
476,Kembali bang subur gaming ke skibidi 😮😮😮
477,"Bang aku kangen kau dukung skibidi lagi😢😢😢😢













Jadi kek ada yang kurang😅"
478,"komenan nya bang subur kg jelas semua bjirr😂 dia cuman dukung aliansi dia bilang kalo 1100 like bkl dukung aliansi lagi

lagian kenapa maksa bangbsubur dukung skibidi sih gj banget l😂😂😂"
479,Giliran konten gini rame yng nonton gilirian meme react sedikit yang nonton heran gw🗿
480,"WHAT THE HECK, BARU 1HARI UDAH 11 RIBU LIKE, ANJIR GAK NGOTAK PADAHAL BIASANYA 2000 SAMPAI 3000 RB PERHARI, SEHAT SELALU BANG SUBUR🎉🎉🎉🎉🎉🎉🎉🎉"
481,"udah 2 tahun aja njirr,udah mau 2025 ini😭😭👊🏻"
482,Anjir Kane abiezzz🥶🥶
483,"Beruntunglah jmn skrg akses internet ud gampang bgt,jd kejadian apapun bakalan cpt viralnya,jmn gw sma dulu hal yg ky gini ud sering kejadian,cuma g viral aj berhubung wkt itu smartphone blm ada,dan akses internet jg g segampang skrg"
484,"klu saya lihat disini david begitu polos bisa bisanya  disuruh push up nurut,aduhhh nak nak , maaf  kadang kala bercerita dimalam hari ngobrol bareng sm anak itu perlu sekali, soal kegiatan kesehariannya diluar, soal klu dinakalin teman apa yg mesti dilakukan, menilai orang baik  dan jahat itu bagaimana, cerita soal pergaulan soal jatuh cinta anggap aja sahabatan kita sama anak jadi anak juga klu diluar dalam situasi bahaya anak jlngsung termemori obrolan nya sm orang tua  klu ada yg begini berarti orang itu jahat, klu ngelakuin ini efeknya gini .. saya berdoa dan berharap sangat david harus sembuh, tunjukan bahwa kamu hebat jadi orang yg sukses punya kuasa dimasa depan,, aamiin"
485,Itu smuanya manusia apa iblis sihhh.. Anak bdnnya kecil udh klojotan gk brdaya msh dsiksa dtendangin.. Klo ngrasa jago hebat cr lawan yg bdnnya umurnya sama..smoga dpt karmany. Smoga pd dhukum ssuai pnderitaan nak David yg pnjangngng akibat mlaletaka ktemu bebegig sadis.
486,"😢 udah keliatan g berdaya pun,msh aja di aniaya.Setaaann.
Wktu viral² nya vidio ini,terus terang saya g Mauk cari tau ttg isi vidio tsb.Takut.krn saya jugak memiliki anak remaja,laki² lagi.Takut membayangkan amit²..anak saya jadi korban/pelaku,apa kabar ortu korban apalagi ibu nya😢yg Hampir mati demi bisa melahirkan David..eeeh sudah remaja di aniaya org sebegitu sadis nya😢😢"
487,"Tandain gw ,,, kalau si Mario dihukum ringan,ketika dia bebas dr penjara hdupmu tdk akan enak ,,, gw cari lu MARIO baca ini stelah lu keluar/bebas"
488,"Harus di hukum seberat berata nya
Ngak peduli itu anak pejabat sekali pun anak presiden
Hukum harus di tengak kan
Biar tidak ada lagi korban korba seperti Davit Ozora 😥😥😥"
489,"Amat sangat biadab....orang udah nggak berdaya masih di dihajar terus....hukum pelaku sebarat""nya..jangan dikasih ampun...siapapun dia...apapun jabatan ortunya"
490,Kalo pemerintah ga proses  apa lagi cuma dikasi hukuman ringan biar masarakat yang menghukum nyah jangan pandang ham ato masih dibawah umur
491,Semoga si pelaku mendapatkan hukuman yg setimpal ..nyawa cma 1..karna nyawa tdak bisa d beli dgn uang..ingat kekayaan itu sifatnya sementara...kta tdk boleh sombong.....cepat sembuh david.....krna kamulah kunci utama yg tahu apa yg sebenarnya terjadi......
492,Ini sangat sadis dan tidak pri kemanusiaan.para pelaku harus di hukum berat .jangan mentang2 banyak uang nyiksak anak orang dengan seenaknya emang orang tuamu yg nglahirin .kaya binatang ajah orang kya gitu jangan di beri ampun .biar yg lain ga ikut2an kya gitu buat pelajaran untuk anak muda2 sekarang .anak jaman sekarang ego dan emosinya terlalu tinggi.melakukan sesuatu tidak berfikir akan merugikan keluarga dan diri sendiri mungkin dalam pikiranya ltu bapaknya banyak uang .hukum bs di bayar .hanya satu nyawa ga bisa.di bayar dengan uang harusnya klu menganiaya sampe orang itu mati.harusnya hukumnya mati  nyawa di bayar dengan nyawa biar yg lain takut...
493,"Kalo anak pejabat, kena kasus, pasti ank nya di bilang belum cukup umur, tpi kalo anak orang biasa atau ank orang misi n gx ada istilah belum cukup umur, yg ada langsung masuk kandang macan... menyedihkn negaraku...."
494,Pasti diincar seluruh warga tuh dandi  nanti keluar penjara pasti nggak betah diindo pasti dilirikin terus sama rakyat😂😂😂
495,jadi devaju teringat kasus sambo wkwk ini kasusnya kayak mirip kasus sambo yg baru kelar 😂 ini tuh kayak kasus sambo cuman pelaku dan korban masih bocil aja 😂 dan untungnya korban msih bisa selamat 🙏🏻
496,"Kayaknya Aneh banget dari viral video awal, harus nya anak yg terkait apalagi anak pejabat tinggi pasti punya ajudan, dan jelas2 anak ini ada pejabat negara Kok tiba2 di viralin, bukannya malah cari mati sama yg buat ini, aneh aja sama kasus ini. 🧐🧐🧐🧐🧐"
497,"Anak koruptor gaya selangit
Karena bapak nya ngasih makan anaknya pake uang hasil maling dan merampok
Jd wajar anaknya kaya bgt"
498,"Polisi jangan lembek, Polisi jangan pilih- pilih, jangan mentang-mentang anak di bawah umur,,, maka nya harus ada hukum buat anak di bawa umur,, kn hukum bisa di BINA di sana, supaya jadi anak yg punya Hati"
499,"Tangkap juga AG,, tdk ada alasan gadis di bawah umur, tdk punya hati bukan di lerai malah diam saja sambil merokok pula di video kan pula TANGKAP JANGAN PILIH KASIH, mana KEADILAN, biar Jera Para Anak Pejabat!!!"
500,"Tangkap semua itu pak... Karena semua terlibat,, bukan berusaha matikan api malah lihat hasil photo... Merampuuutt juga itu..."
